4.326149999999999636e+03,4.010769999999999982e+03,4.272819999999999709e+03,4.143079999999999927e+03,4.342560000000000400e+03,4.579489999999999782e+03,4.087690000000000055e+03,4.615899999999999636e+03,4.206149999999999636e+03,4.228720000000000255e+03,4.210770000000000437e+03,4.272819999999999709e+03,4.631789999999999964e+03,4.382560000000000400e+03,0.000000000000000000e+00
4.316920000000000073e+03,4.002559999999999945e+03,4.259489999999999782e+03,4.135899999999999636e+03,4.339489999999999782e+03,4.581539999999999964e+03,4.086150000000000091e+03,4.615380000000000109e+03,4.195899999999999636e+03,4.223590000000000146e+03,4.197439999999999600e+03,4.262050000000000182e+03,4.613329999999999927e+03,4.370770000000000437e+03,0.000000000000000000e+00
4.308210000000000036e+03,3.993329999999999927e+03,4.247689999999999600e+03,4.124619999999999891e+03,4.335899999999999636e+03,4.584619999999999891e+03,4.089739999999999782e+03,4.610260000000000218e+03,4.188720000000000255e+03,4.221539999999999964e+03,4.190260000000000218e+03,4.255899999999999636e+03,4.606149999999999636e+03,4.369739999999999782e+03,0.000000000000000000e+00
4.308210000000000036e+03,3.998460000000000036e+03,4.251789999999999964e+03,4.122560000000000400e+03,4.338460000000000036e+03,4.584619999999999891e+03,4.091280000000000200e+03,4.616920000000000073e+03,4.205640000000000327e+03,4.225640000000000327e+03,4.194359999999999673e+03,4.263590000000000146e+03,4.610260000000000218e+03,4.371279999999999745e+03,0.000000000000000000e+00
4.312819999999999709e+03,4.006150000000000091e+03,4.260510000000000218e+03,4.127689999999999600e+03,4.341029999999999745e+03,4.586149999999999636e+03,4.089739999999999782e+03,4.628720000000000255e+03,4.215899999999999636e+03,4.225130000000000109e+03,4.198970000000000255e+03,4.274359999999999673e+03,4.611789999999999964e+03,4.375899999999999636e+03,0.000000000000000000e+00
4.313850000000000364e+03,4.003590000000000146e+03,4.255899999999999636e+03,4.127689999999999600e+03,4.337949999999999818e+03,4.586149999999999636e+03,4.091280000000000200e+03,4.627689999999999600e+03,4.206149999999999636e+03,4.224619999999999891e+03,4.199489999999999782e+03,4.269229999999999563e+03,4.610260000000000218e+03,4.378970000000000255e+03,0.000000000000000000e+00
4.306670000000000073e+03,3.997949999999999818e+03,4.247180000000000291e+03,4.122560000000000400e+03,4.336920000000000073e+03,4.584100000000000364e+03,4.094360000000000127e+03,4.620510000000000218e+03,4.202560000000000400e+03,4.226149999999999636e+03,4.193850000000000364e+03,4.254359999999999673e+03,4.606149999999999636e+03,4.369739999999999782e+03,0.000000000000000000e+00
4.303590000000000146e+03,3.996409999999999854e+03,4.249229999999999563e+03,4.122050000000000182e+03,4.341029999999999745e+03,4.584100000000000364e+03,4.090769999999999982e+03,4.616409999999999854e+03,4.203590000000000146e+03,4.226149999999999636e+03,4.189229999999999563e+03,4.253850000000000364e+03,4.606149999999999636e+03,4.370260000000000218e+03,0.000000000000000000e+00
4.312310000000000400e+03,4.000000000000000000e+03,4.255899999999999636e+03,4.124100000000000364e+03,4.342050000000000182e+03,4.586670000000000073e+03,4.085639999999999873e+03,4.610770000000000437e+03,4.192310000000000400e+03,4.223079999999999927e+03,4.192310000000000400e+03,4.264619999999999891e+03,4.614869999999999891e+03,4.382050000000000182e+03,0.000000000000000000e+00
4.315899999999999636e+03,4.003590000000000146e+03,4.257439999999999600e+03,4.122560000000000400e+03,4.341539999999999964e+03,4.588210000000000036e+03,4.088210000000000036e+03,4.607180000000000291e+03,4.188210000000000036e+03,4.216920000000000073e+03,4.200000000000000000e+03,4.270260000000000218e+03,4.621539999999999964e+03,4.378970000000000255e+03,0.000000000000000000e+00
4.314359999999999673e+03,4.005639999999999873e+03,4.259489999999999782e+03,4.123590000000000146e+03,4.345130000000000109e+03,4.588210000000000036e+03,4.092309999999999945e+03,4.612819999999999709e+03,4.206670000000000073e+03,4.222560000000000400e+03,4.209739999999999782e+03,4.272310000000000400e+03,4.624619999999999891e+03,4.381539999999999964e+03,0.000000000000000000e+00
4.324619999999999891e+03,4.012820000000000164e+03,4.263079999999999927e+03,4.132310000000000400e+03,4.343079999999999927e+03,4.587180000000000291e+03,4.091789999999999964e+03,4.617949999999999818e+03,4.213329999999999927e+03,4.240510000000000218e+03,4.217949999999999818e+03,4.274359999999999673e+03,4.632310000000000400e+03,4.400510000000000218e+03,0.000000000000000000e+00
4.331279999999999745e+03,4.024099999999999909e+03,4.266149999999999636e+03,4.140000000000000000e+03,4.336409999999999854e+03,4.585640000000000327e+03,4.089739999999999782e+03,4.617949999999999818e+03,4.204619999999999891e+03,4.245130000000000109e+03,4.216409999999999854e+03,4.274359999999999673e+03,4.638970000000000255e+03,4.401539999999999964e+03,0.000000000000000000e+00
4.326670000000000073e+03,4.020000000000000000e+03,4.264100000000000364e+03,4.137439999999999600e+03,4.334359999999999673e+03,4.586149999999999636e+03,4.088210000000000036e+03,4.621539999999999964e+03,4.213329999999999927e+03,4.238460000000000036e+03,4.208720000000000255e+03,4.271279999999999745e+03,4.634359999999999673e+03,4.385130000000000109e+03,0.000000000000000000e+00
4.321539999999999964e+03,4.007690000000000055e+03,4.260000000000000000e+03,4.132310000000000400e+03,4.340000000000000000e+03,4.585640000000000327e+03,4.087179999999999836e+03,4.630260000000000218e+03,4.230260000000000218e+03,4.242560000000000400e+03,4.208720000000000255e+03,4.270260000000000218e+03,4.627689999999999600e+03,4.378970000000000255e+03,0.000000000000000000e+00
4.317439999999999600e+03,4.007690000000000055e+03,4.257439999999999600e+03,4.128720000000000255e+03,4.343590000000000146e+03,4.585130000000000109e+03,4.088210000000000036e+03,4.638970000000000255e+03,4.231789999999999964e+03,4.247689999999999600e+03,4.209229999999999563e+03,4.269739999999999782e+03,4.625130000000000109e+03,4.386149999999999636e+03,0.000000000000000000e+00
4.311789999999999964e+03,4.007179999999999836e+03,4.250770000000000437e+03,4.125130000000000109e+03,4.336409999999999854e+03,4.587180000000000291e+03,4.087690000000000055e+03,4.634359999999999673e+03,4.209229999999999563e+03,4.232310000000000400e+03,4.197439999999999600e+03,4.262050000000000182e+03,4.615380000000000109e+03,4.381029999999999745e+03,0.000000000000000000e+00
4.308720000000000255e+03,4.000000000000000000e+03,4.245130000000000109e+03,4.121539999999999964e+03,4.329229999999999563e+03,4.585640000000000327e+03,4.086670000000000073e+03,4.617439999999999600e+03,4.189229999999999563e+03,4.216409999999999854e+03,4.186149999999999636e+03,4.253850000000000364e+03,4.604100000000000364e+03,4.362050000000000182e+03,0.000000000000000000e+00
4.308210000000000036e+03,4.002050000000000182e+03,4.252819999999999709e+03,4.122560000000000400e+03,4.332819999999999709e+03,4.582560000000000400e+03,4.087690000000000055e+03,4.610770000000000437e+03,4.192819999999999709e+03,4.216409999999999854e+03,4.189739999999999782e+03,4.256920000000000073e+03,4.605130000000000109e+03,4.360000000000000000e+03,0.000000000000000000e+00
4.311279999999999745e+03,4.011280000000000200e+03,4.265130000000000109e+03,4.130260000000000218e+03,4.339489999999999782e+03,4.583590000000000146e+03,4.089739999999999782e+03,4.616409999999999854e+03,4.200000000000000000e+03,4.220510000000000218e+03,4.195899999999999636e+03,4.265640000000000327e+03,4.611279999999999745e+03,4.374359999999999673e+03,0.000000000000000000e+00
4.311279999999999745e+03,4.008719999999999800e+03,4.265130000000000109e+03,4.130770000000000437e+03,4.337439999999999600e+03,4.585640000000000327e+03,4.087690000000000055e+03,4.614869999999999891e+03,4.190260000000000218e+03,4.218460000000000036e+03,4.195380000000000109e+03,4.265640000000000327e+03,4.608720000000000255e+03,4.374359999999999673e+03,0.000000000000000000e+00
4.306149999999999636e+03,4.000510000000000218e+03,4.259489999999999782e+03,4.121029999999999745e+03,4.330260000000000218e+03,4.584100000000000364e+03,4.085639999999999873e+03,4.607180000000000291e+03,4.185130000000000109e+03,4.216920000000000073e+03,4.200000000000000000e+03,4.263079999999999927e+03,4.611279999999999745e+03,4.369229999999999563e+03,0.000000000000000000e+00
4.307180000000000291e+03,4.003079999999999927e+03,4.263079999999999927e+03,4.121539999999999964e+03,4.330770000000000437e+03,4.582560000000000400e+03,4.086670000000000073e+03,4.611789999999999964e+03,4.202050000000000182e+03,4.224619999999999891e+03,4.208720000000000255e+03,4.271279999999999745e+03,4.622560000000000400e+03,4.379489999999999782e+03,0.000000000000000000e+00
4.314869999999999891e+03,4.008210000000000036e+03,4.268210000000000036e+03,4.128210000000000036e+03,4.335380000000000109e+03,4.584100000000000364e+03,4.092309999999999945e+03,4.625640000000000327e+03,4.212819999999999709e+03,4.231279999999999745e+03,4.210770000000000437e+03,4.275899999999999636e+03,4.624619999999999891e+03,4.382560000000000400e+03,0.000000000000000000e+00
4.313850000000000364e+03,4.003079999999999927e+03,4.263590000000000146e+03,4.124100000000000364e+03,4.336409999999999854e+03,4.586670000000000073e+03,4.100510000000000218e+03,4.633329999999999927e+03,4.215380000000000109e+03,4.232819999999999709e+03,4.207180000000000291e+03,4.270770000000000437e+03,4.618970000000000255e+03,4.372310000000000400e+03,0.000000000000000000e+00
4.308210000000000036e+03,3.997440000000000055e+03,4.254359999999999673e+03,4.119489999999999782e+03,4.332819999999999709e+03,4.588720000000000255e+03,4.097949999999999818e+03,4.628210000000000036e+03,4.217439999999999600e+03,4.235380000000000109e+03,4.208210000000000036e+03,4.268720000000000255e+03,4.621539999999999964e+03,4.368210000000000036e+03,0.000000000000000000e+00
4.308720000000000255e+03,4.006150000000000091e+03,4.253329999999999927e+03,4.121029999999999745e+03,4.330260000000000218e+03,4.585640000000000327e+03,4.082050000000000182e+03,4.614869999999999891e+03,4.202560000000000400e+03,4.236409999999999854e+03,4.208720000000000255e+03,4.271279999999999745e+03,4.628210000000000036e+03,4.370260000000000218e+03,0.000000000000000000e+00
4.306149999999999636e+03,4.007690000000000055e+03,4.253329999999999927e+03,4.121029999999999745e+03,4.330260000000000218e+03,4.579489999999999782e+03,4.077440000000000055e+03,4.607689999999999600e+03,4.186670000000000073e+03,4.224619999999999891e+03,4.198970000000000255e+03,4.267180000000000291e+03,4.622560000000000400e+03,4.367180000000000291e+03,0.000000000000000000e+00
4.297439999999999600e+03,3.992820000000000164e+03,4.249739999999999782e+03,4.118460000000000036e+03,4.330770000000000437e+03,4.581029999999999745e+03,4.085639999999999873e+03,4.609229999999999563e+03,4.189229999999999563e+03,4.208720000000000255e+03,4.187180000000000291e+03,4.258970000000000255e+03,4.606149999999999636e+03,4.363590000000000146e+03,0.000000000000000000e+00
4.301029999999999745e+03,3.994360000000000127e+03,4.252819999999999709e+03,4.119489999999999782e+03,4.332819999999999709e+03,4.583079999999999927e+03,4.087690000000000055e+03,4.611789999999999964e+03,4.195899999999999636e+03,4.210260000000000218e+03,4.188210000000000036e+03,4.260510000000000218e+03,4.601029999999999745e+03,4.366670000000000073e+03,0.000000000000000000e+00
4.313850000000000364e+03,4.010769999999999982e+03,4.260000000000000000e+03,4.124619999999999891e+03,4.337439999999999600e+03,4.580510000000000218e+03,4.088719999999999800e+03,4.618460000000000036e+03,4.203590000000000146e+03,4.223590000000000146e+03,4.198970000000000255e+03,4.267689999999999600e+03,4.613329999999999927e+03,4.370770000000000437e+03,0.000000000000000000e+00
4.317439999999999600e+03,4.010769999999999982e+03,4.258460000000000036e+03,4.126149999999999636e+03,4.339489999999999782e+03,4.584100000000000364e+03,4.094360000000000127e+03,4.625640000000000327e+03,4.208210000000000036e+03,4.229739999999999782e+03,4.201539999999999964e+03,4.271279999999999745e+03,4.619489999999999782e+03,4.376409999999999854e+03,0.000000000000000000e+00
4.305640000000000327e+03,3.998460000000000036e+03,4.251789999999999964e+03,4.121539999999999964e+03,4.331789999999999964e+03,4.584619999999999891e+03,4.094869999999999891e+03,4.620000000000000000e+03,4.200000000000000000e+03,4.222050000000000182e+03,4.196920000000000073e+03,4.268720000000000255e+03,4.610770000000000437e+03,4.370260000000000218e+03,0.000000000000000000e+00
4.296920000000000073e+03,3.995380000000000109e+03,4.249229999999999563e+03,4.120510000000000218e+03,4.324619999999999891e+03,4.577949999999999818e+03,4.088210000000000036e+03,4.615899999999999636e+03,4.203079999999999927e+03,4.213329999999999927e+03,4.197949999999999818e+03,4.262560000000000400e+03,4.606149999999999636e+03,4.357439999999999600e+03,0.000000000000000000e+00
4.298970000000000255e+03,4.001030000000000200e+03,4.247689999999999600e+03,4.123079999999999927e+03,4.332819999999999709e+03,4.580000000000000000e+03,4.087179999999999836e+03,4.624619999999999891e+03,4.220510000000000218e+03,4.224100000000000364e+03,4.205640000000000327e+03,4.265130000000000109e+03,4.615380000000000109e+03,4.363079999999999927e+03,0.000000000000000000e+00
4.302560000000000400e+03,4.006670000000000073e+03,4.249739999999999782e+03,4.120510000000000218e+03,4.342050000000000182e+03,4.589229999999999563e+03,4.094869999999999891e+03,4.627689999999999600e+03,4.216409999999999854e+03,4.241539999999999964e+03,4.217949999999999818e+03,4.274869999999999891e+03,4.627689999999999600e+03,4.375899999999999636e+03,0.000000000000000000e+00
4.308720000000000255e+03,4.006150000000000091e+03,4.256409999999999854e+03,4.118460000000000036e+03,4.333850000000000364e+03,4.587689999999999600e+03,4.097949999999999818e+03,4.621539999999999964e+03,4.206670000000000073e+03,4.243590000000000146e+03,4.223079999999999927e+03,4.276409999999999854e+03,4.633329999999999927e+03,4.376920000000000073e+03,0.000000000000000000e+00
4.315380000000000109e+03,4.000510000000000218e+03,4.262560000000000400e+03,4.120510000000000218e+03,4.329229999999999563e+03,4.583590000000000146e+03,4.092820000000000164e+03,4.621539999999999964e+03,4.210260000000000218e+03,4.240000000000000000e+03,4.218970000000000255e+03,4.277439999999999600e+03,4.633850000000000364e+03,4.381029999999999745e+03,0.000000000000000000e+00
4.317949999999999818e+03,4.004619999999999891e+03,4.268720000000000255e+03,4.123590000000000146e+03,4.337949999999999818e+03,4.585130000000000109e+03,4.087179999999999836e+03,4.622050000000000182e+03,4.207180000000000291e+03,4.242050000000000182e+03,4.217439999999999600e+03,4.285640000000000327e+03,4.634869999999999891e+03,4.388210000000000036e+03,0.000000000000000000e+00
4.316409999999999854e+03,4.013849999999999909e+03,4.267689999999999600e+03,4.124619999999999891e+03,4.342560000000000400e+03,4.589739999999999782e+03,4.089230000000000018e+03,4.616409999999999854e+03,4.200510000000000218e+03,4.232819999999999709e+03,4.213329999999999927e+03,4.281029999999999745e+03,4.630260000000000218e+03,4.375899999999999636e+03,0.000000000000000000e+00
4.305130000000000109e+03,4.008719999999999800e+03,4.259489999999999782e+03,4.120000000000000000e+03,4.341029999999999745e+03,4.595899999999999636e+03,4.092820000000000164e+03,4.612310000000000400e+03,4.199489999999999782e+03,4.219489999999999782e+03,4.198460000000000036e+03,4.261029999999999745e+03,4.611789999999999964e+03,4.357949999999999818e+03,0.000000000000000000e+00
4.293329999999999927e+03,3.994869999999999891e+03,4.254359999999999673e+03,4.116409999999999854e+03,4.337439999999999600e+03,4.596409999999999854e+03,4.092309999999999945e+03,4.609739999999999782e+03,4.193329999999999927e+03,4.211789999999999964e+03,4.186670000000000073e+03,4.252819999999999709e+03,4.597949999999999818e+03,4.347689999999999600e+03,0.000000000000000000e+00
4.297439999999999600e+03,3.994360000000000127e+03,4.258460000000000036e+03,4.118970000000000255e+03,4.336920000000000073e+03,4.594359999999999673e+03,4.096920000000000073e+03,4.614359999999999673e+03,4.193329999999999927e+03,4.209739999999999782e+03,4.192310000000000400e+03,4.260510000000000218e+03,4.602050000000000182e+03,4.350770000000000437e+03,0.000000000000000000e+00
4.308210000000000036e+03,4.007179999999999836e+03,4.268210000000000036e+03,4.126149999999999636e+03,4.344619999999999891e+03,4.595380000000000109e+03,4.102050000000000182e+03,4.622560000000000400e+03,4.205130000000000109e+03,4.221539999999999964e+03,4.205130000000000109e+03,4.271789999999999964e+03,4.614359999999999673e+03,4.374869999999999891e+03,0.000000000000000000e+00
4.315899999999999636e+03,4.021030000000000200e+03,4.277949999999999818e+03,4.134359999999999673e+03,4.346149999999999636e+03,4.591279999999999745e+03,4.095900000000000091e+03,4.620000000000000000e+03,4.208720000000000255e+03,4.235380000000000109e+03,4.212310000000000400e+03,4.280510000000000218e+03,4.625640000000000327e+03,4.391789999999999964e+03,0.000000000000000000e+00
4.329229999999999563e+03,4.026150000000000091e+03,4.281029999999999745e+03,4.141029999999999745e+03,4.336920000000000073e+03,4.585640000000000327e+03,4.085639999999999873e+03,4.613329999999999927e+03,4.203590000000000146e+03,4.233850000000000364e+03,4.213329999999999927e+03,4.281539999999999964e+03,4.630770000000000437e+03,4.387180000000000291e+03,0.000000000000000000e+00
4.335899999999999636e+03,4.024619999999999891e+03,4.281029999999999745e+03,4.144100000000000364e+03,4.336409999999999854e+03,4.591279999999999745e+03,4.088719999999999800e+03,4.616409999999999854e+03,4.202050000000000182e+03,4.233329999999999927e+03,4.211789999999999964e+03,4.274869999999999891e+03,4.631279999999999745e+03,4.385640000000000327e+03,0.000000000000000000e+00
4.324619999999999891e+03,4.018969999999999800e+03,4.276409999999999854e+03,4.135899999999999636e+03,4.341539999999999964e+03,4.600510000000000218e+03,4.099489999999999782e+03,4.626149999999999636e+03,4.211279999999999745e+03,4.242050000000000182e+03,4.216409999999999854e+03,4.276920000000000073e+03,4.632819999999999709e+03,4.388720000000000255e+03,0.000000000000000000e+00
4.314869999999999891e+03,4.011280000000000200e+03,4.268720000000000255e+03,4.122560000000000400e+03,4.334359999999999673e+03,4.602050000000000182e+03,4.100510000000000218e+03,4.632310000000000400e+03,4.222560000000000400e+03,4.243079999999999927e+03,4.221029999999999745e+03,4.283590000000000146e+03,4.630260000000000218e+03,4.381029999999999745e+03,0.000000000000000000e+00
4.312819999999999709e+03,4.005639999999999873e+03,4.266149999999999636e+03,4.124619999999999891e+03,4.333329999999999927e+03,4.601029999999999745e+03,4.100510000000000218e+03,4.632310000000000400e+03,4.218460000000000036e+03,4.240000000000000000e+03,4.216409999999999854e+03,4.278460000000000036e+03,4.622050000000000182e+03,4.374869999999999891e+03,0.000000000000000000e+00
4.312310000000000400e+03,4.009230000000000018e+03,4.270260000000000218e+03,4.134359999999999673e+03,4.344100000000000364e+03,4.600510000000000218e+03,4.099489999999999782e+03,4.629229999999999563e+03,4.209229999999999563e+03,4.240510000000000218e+03,4.213329999999999927e+03,4.276409999999999854e+03,4.621539999999999964e+03,4.380000000000000000e+03,0.000000000000000000e+00
4.312819999999999709e+03,4.010260000000000218e+03,4.268720000000000255e+03,4.129739999999999782e+03,4.344619999999999891e+03,4.602050000000000182e+03,4.095900000000000091e+03,4.629739999999999782e+03,4.214359999999999673e+03,4.236409999999999854e+03,4.214869999999999891e+03,4.282050000000000182e+03,4.624100000000000364e+03,4.375899999999999636e+03,0.000000000000000000e+00
4.308210000000000036e+03,4.003590000000000146e+03,4.264619999999999891e+03,4.121539999999999964e+03,4.333850000000000364e+03,4.601029999999999745e+03,4.094869999999999891e+03,4.631789999999999964e+03,4.215380000000000109e+03,4.228720000000000255e+03,4.208210000000000036e+03,4.278970000000000255e+03,4.612819999999999709e+03,4.363079999999999927e+03,0.000000000000000000e+00
4.299489999999999782e+03,4.002559999999999945e+03,4.265640000000000327e+03,4.123079999999999927e+03,4.332310000000000400e+03,4.592310000000000400e+03,4.088210000000000036e+03,4.619489999999999782e+03,4.193329999999999927e+03,4.221029999999999745e+03,4.197949999999999818e+03,4.268720000000000255e+03,4.602560000000000400e+03,4.358460000000000036e+03,0.000000000000000000e+00
4.296409999999999854e+03,4.004099999999999909e+03,4.263590000000000146e+03,4.122050000000000182e+03,4.342050000000000182e+03,4.590770000000000437e+03,4.082050000000000182e+03,4.606149999999999636e+03,4.176920000000000073e+03,4.211279999999999745e+03,4.194359999999999673e+03,4.267180000000000291e+03,4.602050000000000182e+03,4.360510000000000218e+03,0.000000000000000000e+00
4.303590000000000146e+03,4.003590000000000146e+03,4.261029999999999745e+03,4.126149999999999636e+03,4.346670000000000073e+03,4.598970000000000255e+03,4.087690000000000055e+03,4.612819999999999709e+03,4.192819999999999709e+03,4.208720000000000255e+03,4.198460000000000036e+03,4.274359999999999673e+03,4.601029999999999745e+03,4.358460000000000036e+03,0.000000000000000000e+00
4.313329999999999927e+03,4.008210000000000036e+03,4.268720000000000255e+03,4.136920000000000073e+03,4.342560000000000400e+03,4.595380000000000109e+03,4.091280000000000200e+03,4.623079999999999927e+03,4.207689999999999600e+03,4.222050000000000182e+03,4.206149999999999636e+03,4.283079999999999927e+03,4.607689999999999600e+03,4.362560000000000400e+03,0.000000000000000000e+00
4.316409999999999854e+03,4.014360000000000127e+03,4.278970000000000255e+03,4.139489999999999782e+03,4.337949999999999818e+03,4.583590000000000146e+03,4.085639999999999873e+03,4.614869999999999891e+03,4.198460000000000036e+03,4.234869999999999891e+03,4.212310000000000400e+03,4.285640000000000327e+03,4.620000000000000000e+03,4.378460000000000036e+03,0.000000000000000000e+00
4.320000000000000000e+03,4.017440000000000055e+03,4.284100000000000364e+03,4.137949999999999818e+03,4.337439999999999600e+03,4.586149999999999636e+03,4.086670000000000073e+03,4.612310000000000400e+03,4.198970000000000255e+03,4.242560000000000400e+03,4.217949999999999818e+03,4.284619999999999891e+03,4.626670000000000073e+03,4.389739999999999782e+03,0.000000000000000000e+00
4.328210000000000036e+03,4.021030000000000200e+03,4.283079999999999927e+03,4.141029999999999745e+03,4.332819999999999709e+03,4.599489999999999782e+03,4.100000000000000000e+03,4.630260000000000218e+03,4.217949999999999818e+03,4.248210000000000036e+03,4.226670000000000073e+03,4.291789999999999964e+03,4.632819999999999709e+03,4.388720000000000255e+03,0.000000000000000000e+00
4.325130000000000109e+03,4.019489999999999782e+03,4.281539999999999964e+03,4.136409999999999854e+03,4.327689999999999600e+03,4.606149999999999636e+03,4.109739999999999782e+03,4.638460000000000036e+03,4.218970000000000255e+03,4.242560000000000400e+03,4.228210000000000036e+03,4.300000000000000000e+03,4.636409999999999854e+03,4.383590000000000146e+03,0.000000000000000000e+00
4.312819999999999709e+03,4.010260000000000218e+03,4.282050000000000182e+03,4.129739999999999782e+03,4.331279999999999745e+03,4.606670000000000073e+03,4.108720000000000255e+03,4.628720000000000255e+03,4.212310000000000400e+03,4.233850000000000364e+03,4.221539999999999964e+03,4.300000000000000000e+03,4.629739999999999782e+03,4.380000000000000000e+03,0.000000000000000000e+00
4.309739999999999782e+03,4.005639999999999873e+03,4.278460000000000036e+03,4.133329999999999927e+03,4.335380000000000109e+03,4.606149999999999636e+03,4.105130000000000109e+03,4.628210000000000036e+03,4.216920000000000073e+03,4.237439999999999600e+03,4.214869999999999891e+03,4.291279999999999745e+03,4.620510000000000218e+03,4.372819999999999709e+03,0.000000000000000000e+00
4.307180000000000291e+03,4.005130000000000109e+03,4.269229999999999563e+03,4.130260000000000218e+03,4.334359999999999673e+03,4.607180000000000291e+03,4.103079999999999927e+03,4.629229999999999563e+03,4.211279999999999745e+03,4.233850000000000364e+03,4.205640000000000327e+03,4.278460000000000036e+03,4.612310000000000400e+03,4.360000000000000000e+03,0.000000000000000000e+00
4.300000000000000000e+03,4.000510000000000218e+03,4.260000000000000000e+03,4.121539999999999964e+03,4.333850000000000364e+03,4.602050000000000182e+03,4.095380000000000109e+03,4.612819999999999709e+03,4.189229999999999563e+03,4.222050000000000182e+03,4.196920000000000073e+03,4.269739999999999782e+03,4.606149999999999636e+03,4.349739999999999782e+03,0.000000000000000000e+00
4.299489999999999782e+03,3.996920000000000073e+03,4.253850000000000364e+03,4.125640000000000327e+03,4.337949999999999818e+03,4.590260000000000218e+03,4.086150000000000091e+03,4.598460000000000036e+03,4.179489999999999782e+03,4.225640000000000327e+03,4.195380000000000109e+03,4.266149999999999636e+03,4.607180000000000291e+03,4.352819999999999709e+03,0.000000000000000000e+00
4.292819999999999709e+03,4.000000000000000000e+03,4.249739999999999782e+03,4.130260000000000218e+03,4.340510000000000218e+03,4.588210000000000036e+03,4.082559999999999945e+03,4.596920000000000073e+03,4.183079999999999927e+03,4.230260000000000218e+03,4.195899999999999636e+03,4.263079999999999927e+03,4.609229999999999563e+03,4.356409999999999854e+03,0.000000000000000000e+00
